Time,X,Y,Theta,Velocity,Control_V,Control_Omega
0,5,5,0,0,2.3,0.477732495399027
0.1,5,5,0,0.2,2.3,0.516325789701834
0.2,5.02,5,0.00448978947566812,0.4,2.3,0.434577548978213
0.3,5.05999959683649,5.00017959097565,0.0120476598926805,0.6,2.3,0.639352934165539
0.4,5.11999524250589,5.00090243308263,0.0287264320883033,0.8,2.3,0.546667888588495
0.5,5.1999622364597,5.00320023159235,0.0477409673435553,1,2.3,0.601285418166766
0.6,5.29984829810471,5.00797251501318,0.0738838116116756,1.2,2.3,0.536667208298655
0.7,5.41952091801395,5.01683050824289,0.101883839870736,1.4,2.3,0.58796858352195
0.8,5.558794924166,5.03106958161019,0.137673231911202,1.6,2.3,0.472270296573751
0.9,5.71728100415748,5.05302777937172,0.170526817759811,1.8,2.3,0.521261591875363
1,5.89467019449578,5.08357405821419,0.211321203210926,2,2.3,0.661833880210638
1.1,6.09022112315594,5.12552443723691,0.268871975403156,2.2,2.3,0.680083562725086
1.2,6.30231677896169,5.18396614142432,0.333923446620338,2.3,2.3,0.565825991705728
1.3,6.51961242992834,5.25934916385629,0.390506045790911,2.3,2.3,0.430674924908523
1.4,6.73229723612747,5.34690013879112,0.433573538281763,2.3,2.3,0.383433181826885
1.5,6.94101539253599,5.44352690105412,0.471916856464452,2.3,2.3,0.369146462830086
1.6,7.14587605507119,5.54808362702447,0.50883150274746,2.3,2.3,0.371232364537435
1.7,7.34673835452958,5.66012976330899,0.545954739201204,2.3,2.3,0.325917263188699
1.8,7.54330370235024,5.77955364716872,0.578546465520074,2.3,2.3,0.275379174582939
1.9,7.73587312002109,5.90531937929758,0.606084382978368,2.3,2.3,0.232333939609785
2,7.92490663741963,6.03633971855808,0.629317776939346,2.3,2.3,0.178926844531796
2.1,8.11084536454737,6.17171619271115,0.647210461392526,2.3,2.3,0.0976732147404053
2.2,8.2943322092087,6.31039776263386,0.656977782866566,2.3,2.3,0.091991059973935
2.3,8.47645577562632,6.45086486396128,0.66617688886396,2.3,2.3,0.170889553104568
2.4,8.65727948259716,6.593001372281,0.683265844174416,2.3,2.3,0.340427140616894
2.5,8.8356479408029,6.73820706472213,0.717308558236106,2.3,2.3,0.20528742982371
2.6,9.00897081167808,6.8893995990338,0.737837301218477,2.3,2.3,0.148884791085722
2.7,9.1791535874913,7.04411812674302,0.752725780327049,2.3,2.3,0.133216233450134
2.8,9.34701406325041,7.20135317588259,0.766047403672062,2.3,2.3,0.0951571601862652
2.9,9.51276508034791,7.360810381211,0.775563119690689,2.3,2.3,0.11842377087525
3,9.67699126663583,7.52183758306622,0.787405496778214,2.3,2.3,0.0553923436009687
3.1,9.83929903708878,7.68479827664168,0.792944731138311,2.3,2.3,0.0396737937764839
3.2,10.0007016446369,7.84865552633384,0.796912110515959,2.3,2.3,0.00948230102240058
3.3,10.1614528997722,8.01315183015985,0.797860340618199,2.3,2.3,-0.0227859592799152
3.4,10.3220481023149,8.17780048918949,0.795581744690208,2.3,2.3,-0.0201350003244269
3.5,10.4830180553921,8.34208278953352,0.793568244657765,2.3,2.3,0.042076332733926
3.6,10.6443184643622,8.50604064407572,0.797775877931157,2.3,2.3,0.0325451151410358
3.7,10.8049275730002,8.67067573821575,0.801030389445261,2.3,2.3,0.103105093740675
3.8,10.965000025202,8.83583266373242,0.811340898819328,2.3,2.3,0.103054426004361
3.9,11.1233611472416,9.00263120996817,0.821646341419764,2.3,2.3,0.0969959026789887
4,11.2799949577915,9.17105285166724,0.831345931687663,2.3,2.3,0.152380239895494
4.1,11.434987804883,9.34098583066331,0.846583955677213,2.3,2.3,0.0277144230870225
4.2,11.5873733152551,9.5132607743685,0.849355397985915,2.3,2.3,0.0730763436211573
