Time,X,Y,Theta,Velocity,Control_V,Control_Omega
0,5,5,0,0,2.3,0.50321080314619
0.1,5,5,0,0.2,2.3,0.388180568090604
0.2,5.02,5,0.00337548320078786,0.4,2.3,0.387647412210249
0.3,5.05999977212248,5.00013501907163,0.0101171773261835,0.6,2.3,0.447262020162513
0.4,5.11999670143036,5.00074203935559,0.0217848821999882,0.8,2.3,0.399602661774055
0.5,5.19997771893741,5.00248469208562,0.0356841052182162,1,2.3,0.429776369128508
0.6,5.29991405792483,5.00605234534654,0.05437003431076,1.2,2.3,0.509164792779032
0.7,5.41973673557533,5.01257353547306,0.0809351539340138,1.4,2.3,0.531136952764536
0.8,5.55927845088344,5.02389209054286,0.113265229319681,1.6,2.3,0.507037004367182
0.9,5.7182532266642,5.04197580325506,0.14853736875392,1.8,2.3,0.478408010844015
1,5.8962711734233,5.06861432107561,0.185977995689539,2,2.3,0.428650424142755
1.1,6.09282234975626,5.10559587163977,0.223251945614995,2.2,2.3,0.527978409674126
1.2,6.30736252606585,5.15430431802283,0.273754228279477,2.3,2.3,0.704839605412227
1.3,6.52879795539625,5.21648430384833,0.3442381888207,2.3,2.3,0.562398724153727
1.4,6.74530450434392,5.29410462504561,0.400478061236072,2.3,2.3,0.451879508760034
1.5,6.95710569062129,5.38377210795608,0.445666012112076,2.3,2.3,0.392742865237422
1.6,7.16464015888713,5.48291566287326,0.484940298635818,2.3,2.3,0.366885275393139
1.7,7.36812179847273,5.59013143760607,0.521628826175132,2.3,2.3,0.413000679386499
1.8,7.56753379889009,5.70473882868337,0.562928894113782,2.3,2.3,0.313991958470507
1.9,7.7620438078331,5.82748187908131,0.594328089960832,2.3,2.3,0.233403082473196
2,7.95260454019928,5.95627088202825,0.617668398208152,2.3,2.3,0.26600596003749
2.1,8.14010766693018,6.08947214878699,0.644268994211901,2.3,2.3,0.369785005038881
2.2,8.32400164450521,6.22761339900442,0.681247494715789,2.3,2.3,0.24931273013113
2.3,8.50266281502994,6.37245878604431,0.706178767728902,2.3,2.3,0.291137931128161
2.4,8.67765765756262,6.52171294875665,0.735292560841718,2.3,2.3,0.173543481789926
2.5,8.84823360040909,6.67599790499684,0.752646909020711,2.3,2.3,0.123708543571135
2.6,9.01610647697982,6.83321971427237,0.765017763377824,2.3,2.3,0.115766017861756
2.7,9.1820215897509,6.99250617117991,0.776594365164,2.3,2.3,0.123475198177434
2.8,9.34608163017069,7.15370264489276,0.788941884981743,2.3,2.3,0.0942858256495201
2.9,9.50813883827209,7.31691251378058,0.798370467546695,2.3,2.3,0.0607725891877266
3,9.66865002820796,7.48164307532085,0.804447726465468,2.3,2.3,0.101244618466906
3.1,9.82815714995498,7.64734605692341,0.814572188312158,2.3,2.3,0.0663350943650884
3.2,9.98597847180077,7.81465544210801,0.821205697748667,2.3,2.3,-0.0211942077900257
3.3,10.1426864810722,7.98300804776107,0.819086276969665,2.3,2.3,-0.0769928375679844
3.4,10.2997509481255,8.15102814533656,0.811386993212866,2.3,2.3,-0.104193601398375
3.5,10.458104381519,8.31783399095498,0.800967633073029,2.3,2.3,-0.00350788810683058
3.6,10.6181871980551,8.48298087058005,0.800616844262346,2.3,2.3,0.0311675500836868
3.7,10.7783279364181,8.64807158478455,0.803733599270714,2.3,2.3,0.0590785650364629
3.8,10.9379533504879,8.81366061577099,0.809641455774361,2.3,2.3,-0.0305388940002859
3.9,11.0965977083385,8.9801897955629,0.806587566374332,2.3,2.3,-0.0664975158772178
4,11.2557498873185,9.14623371724007,0.79993781478661,2.3,2.3,0.00677308024806963
4.1,11.416002690215,9.31121565311122,0.800615122811417,2.3,2.3,0.0276037474701275
4.2,11.5761437127734,9.47630609164105,0.80337549755843,2.3,2.3,0.0990109922762107
4.3,11.7358284143226,9.6418379498773,0.813276596786051,2.3,2.3,0.132751801845011
4.4,11.8938663682733,9.8089427227327,0.826551776970552,2.3,2.3,-0.00871417818777407
4.5,12.0496721160687,9.97813069202696,0.825680359151775,2.3,2.3,-0.0469524617497214
4.6,12.2056252380996,10.1471828251955,0.820985112976803,2.3,2.3,-0.112173247326282
4.7,12.3623703795794,10.3155008593525,0.809767788244174,2.3,2.3,-0.0582356558341793
4.8,12.5209936981215,10.482050079749,0.803944222660756,2.3,2.3,0.0161444690804108
4.9,12.6805842317279,10.6476727279081,0.805558669568798,2.3,2.3,0.0782787197269577
5,12.8399071684967,10.8135528105562,0.813386541541493,2.3,2.29999999999976,0.0132394328394739
5.1,12.997926749199,10.9806749578458,0.814710484825441,2.29999999999976,2.29999999999905,0.0385355256279877
5.2,13.155724931231,11.1480061675689,0.818564037388241,2.29999999999905,2.29999999999969,0.0064233061035826
5.3,13.3128771236072,11.3159442169541,0.819206367998599,2.29999999999969,2.29999999999781,0.0466935312692549
5.4,13.4699214118215,11.4839831753514,0.823875721125528,2.29999999999781,2.2999999999984,0.0207901143461168
5.5,13.626179357647,11.6527535944606,0.825954732560139,2.2999999999984,2.29999999999833,0.0478011536789837
5.6,13.7820860903982,11.8218485106549,0.830734847928038,2.29999999999833,2.2999999999978,0.062485295551855
5.7,13.9371827518278,11.9916867443166,0.836983377483225,2.2999999999978,2.29999999999735,0.0630523149168659
5.8,14.091215153144,12.1624907821631,0.843288608974913,2.29999999999735,2.29999999999721,0.10030160066404
5.9,14.2441675407561,12.3342626282952,0.853318769041317,2.29999999999721,2.29999999999615,0.0414541447710923
6,14.3953893643899,12.5075599452298,0.857464183518428,2.29999999999615,2.29999999999703,0.00114447293956615
6.1,14.5458915015438,12.6814826484975,0.857578630812385,2.29999999999703,2.2999999999924,-0.0694136806809894
6.2,14.6963737327294,12.8554225751885,0.850637262744272,2.2999999999924,2.29999999999154,-0.171366540196879
6.3,14.8480597099744,13.0283137672917,0.833500608724578,2.29999999999154,2.29999999999966,-0.632406616165602
6.4,15.0026860468737,13.1985803110891,0.770259947108241,2.29999999999966,2.29999999996681,-0.252110480147255
6.5,15.1677638748872,13.3587343328879,0.745048899093155,2.29999999996681,2.2999999999539,-0.145419502870313
6.6,15.3368264672228,13.5146761164844,0.730506948806042,2.2999999999539,2.29999999992142,0.0862583372308826
6.7,15.5081388019226,13.6681429988323,0.739132782529252,2.29999999992142,2.29999999985937,0.104826389519896
6.8,15.6781210000185,13.8230818652501,0.749615421481525,2.29999999985937,2.29999999970481,0.0803052798049504
6.9,15.8464697204364,13.9797940483349,0.75764594946256,2.29999999970481,2.29999999911299,0.119995665883454
7,16.0135545444751,14.1378530928796,0.769645516053993,2.29999999911299,2.29999999999817,0.134308074036895
7.1,16.1787307448626,14.2979056554481,0.783076323452513,2.29999999999817,2.29999999999065,0.181207062754728
7.2,16.3417424772367,14.4601621656667,0.801197029728045,2.29999999999065,2.29999999995215,-0.0762034521471424
7.3,16.5017874054186,14.6253457634081,0.793576684513203,2.29999999995215,2.29999999630918,0.0715478173182677
