Time,X,Y,Theta,Velocity,Control_V,Control_Omega
7.2,24.4712144305017,26.6314642436288,0.776406785481397,5,5,0.00066966838057597
7.3,24.8279324190162,26.9818244535131,0.776473752319455,5,5,0.000674718585931747
7.4,25.1846269442155,27.3322085508875,0.776541224178048,5,5,0.000754717421748491
7.5,25.5412978275365,27.682616714307,0.776616695920223,5,5,-0.16004200940021
7.6,25.8979422639272,28.0330517953014,0.760612494980202,5,5,-0.0215715099437091
7.7,26.2601492208669,28.3777344324396,0.758455343985831,5,5,-0.00260944277632192
7.8,26.6230988669947,28.7216349331308,0.758194399708199,5,5,5.98883509306904e-05
7.9,26.9861382396323,29.0654407124814,0.758200388543292,5,5,0.000518755054877742
8,27.3491755532673,29.4092486660088,0.758252264048779,5,5,0.00059078708591007
8.1,27.7121950312024,29.7530754518177,0.75831134275737,5,5,0.000701976220228206
8.2,28.0751941956616,30.0969236837486,0.758381540379393,5,5,0.000698971083753917
8.3,28.4381692218981,30.4407973965104,0.758451437487769,5,5,0.000772170408543873
8.4,28.8011202114699,30.7846964793368,0.758528654528623,5,5,-0.1698835070066
8.5,29.1640446450901,31.1286235871395,0.741540303827963,5,5,-0.0261203931384283
8.6,29.5327591825238,31.4663358757596,0.73892826451412,5,5,-0.00381453529535812
8.7,29.9023545789063,31.803083916545,0.738546810984584,5,5,-0.00017178511171376
8.8,30.2720784021252,32.1396909493658,0.738529632473413,5,5,0.00042564380152593
8.9,30.6418080076972,32.4762916308321,0.738572196853566,5,5,0.000588414926898197
9,31.0115232857348,32.812908049305,0.738631038346256,5,5,0.000691067245309275
9.1,31.38121875612,33.149546221794,0.738700145070786,5,5,0.000762503222598913
9.2,31.7508909616609,33.4862099419221,0.738776395393046,5,5,0.000800344430905029
9.3,32.12053749541,33.8229018486964,0.738856429836137,5,4.85,0.166930390241753
9.4,32.490157081026,34.1596233388467,0.756065748417761,4.85,5,-0.294937986792602
9.5,32.8430143614668,34.4923645891297,0.727456763698878,5,5,-0.0553146617768856
9.6,33.2164483603012,34.8248507520216,0.72192529752119,5,5,-0.010293056618696
9.7,33.591715772734,35.1552662013668,0.72089599185932,5,5,-0.00142253606193242
9.8,33.9673230848071,35.4852952108753,0.720753738253127,5,5,-0.0540282466797904
9.9,34.3429773408965,35.8152707855501,0.715350913585148,5,5,-0.010679826671778
10,34.7204089057299,36.1432119599509,0.71428293091797,5,5,-0.00161943921424275
10.1,35.0981904907402,36.4707498570364,0.714120986996546,5,5,0.000404506212620046
10.2,35.4760251135678,36.7982265703958,0.714161437617808,5,5,0.000974411160499037
10.3,35.8538464894499,37.1257185671325,0.714258878733858,5,5,0.00119307439821883
10.4,36.2316359523526,37.453247377651,0.71437818617368,5,5,0.00148954645344482
10.5,36.6093863359428,37.7808212589319,0.714527140819024,5,5,0.00176338882497696
10.6,36.9870879216913,38.108451404253,0.714703479701522,5,5,0.00205529523190933
10.7,37.3647317276339,38.4361481479554,0.714909009224713,5,5,-0.0363951675119845
10.8,37.7423081742452,38.7639225016873,0.711269492473515,5,4.85,0.0193851377866876
10.9,38.1210750577724,39.09032049179,0.713267960286575,4.85,5,-0.0240686712479784
11,38.4878454745317,39.4076601542815,0.710933299175521,5,5,-0.00288930242422172
11.1,38.8667220694683,39.7339307870532,0.710644368933099,5,5,0.00237188265488672
11.2,39.2456929180422,40.0600919373013,0.710881557198588,5,4.85,0.0255108511287515
11.3,39.6245863943592,40.3863429658122,0.713511541851037,4.85,5,-0.011448676250015
11.4,39.9912795021472,40.7037719574005,0.712401020254785,5,5,0.00505233533775729
11.5,40.3696768148816,41.0305983237105,0.712906253788561,5,4.85,0.0316856340059826
11.6,40.747908955688,41.3576158273109,0.716172813995363,4.85,5,-0.0106168380283248
11.7,41.1137560010128,41.6760195638265,0.715142980706616,5,4.85,-0.00440501641875762
11.8,41.4912557474388,42.0038822507067,0.71468885530262,4.85,4.91381266385606,-0.0427729450885196
11.9,41.8575748877609,42.3217427349348,0.710467107387702,4.91381266385606,4.89913972422378,-0.00815164598356758
12,42.2300700521312,42.642215669011,0.709649501368685,4.89913972422378,2.5,-0.0178200374934416
