Time,X,Y,Theta,Velocity,Control_V,Control_Omega
0,5,5,0,0,2.3,0.588751311022597
0.1,5,5,0,0.2,2.3,0.593307535680824
0.2,5.02,5,0.00515919596244195,0.4,2.3,0.607766505090598
0.3,5.05999946765512,5.00020636692301,0.0157290482248871,0.6,2.3,0.510210743243717
0.4,5.1199920457194,5.00115007090285,0.0290388937008102,0.8,2.3,0.416495148198808
0.5,5.19995831779571,5.00347285591587,0.043525681464247,1,2.3,0.441528677894324
0.6,5.29986360850189,5.00782404988,0.0627225805031306,1.2,2.3,0.557867814088092
0.7,5.41962763855203,5.01534582534525,0.091828727325118,1.4,2.3,0.438202218233704
0.8,5.55903777716676,5.02818378668739,0.1185019058263,1.6,2.3,0.50916790308542
0.9,5.71791567506659,5.04709974711588,0.153922281693112,1.8,2.3,0.522313233723295
1,5.89578759540711,5.07469648522705,0.194798969549718,2,2.3,0.639776501376041
1.1,6.09200491594699,5.11341034734577,0.250431708799808,2.2,2.3,0.618203853142708
1.2,6.30514213143783,5.167931236671,0.309564251274328,2.3,2.3,0.757429140550986
1.3,6.52420940536534,5.23799927142271,0.385307165329427,2.3,2.3,0.584499343421042
1.4,6.73734650231297,5.32444334527823,0.443757099671531,2.3,2.3,0.502577203669534
1.5,6.94506984870709,5.42319055467084,0.494014820038484,2.3,2.3,0.370349931608886
1.6,7.14757019181555,5.53224838813985,0.531049813199373,2.3,2.3,0.337600241370445
1.7,7.34589364412005,5.64872932334396,0.564809837336417,2.3,2.3,0.32855414299209
1.8,7.54017243640744,5.77183801868005,0.597665251635626,2.3,2.3,0.238933302484558
1.9,7.73030231874366,5.90126223528117,0.621558581884082,2.3,2.3,0.139136681509556
2,7.91728585059777,6.03519191390158,0.635472250035038,2.3,2.3,0.237403441968114
2.1,8.10238789067769,6.17171017186824,0.659212594231849,2.3,2.3,0.233786625481861
2.2,8.28419708508498,6.31258393389996,0.682591256780035,2.3,2.3,0.196443771480835
2.3,8.4626634566281,6.45766926819751,0.702235633928119,2.3,2.3,0.137711492188246
2.4,8.63824546633482,6.60623224429637,0.716006783146943,2.3,2.3,0.187943529617232
2.5,8.8117650089712,6.75719902316928,0.734801136108667,2.3,2.3,0.111566430771681
