Time,X,Y,Theta,Velocity,Control_V,Control_Omega
0,5,5,0,0,0.282801234234581,-0.113120493693832
0.1,5,5,0,0.2,0.477802119631104,0.191120847852442
0.2,5.02,5,0.008,0.4,0.698801326392356,0.279520530556942
0.3,5.05999872000683,5.00031999658668,0.024,0.6,0.910840932666688,0.364336373066675
0.4,5.11998144083625,5.00175985835066,0.048,0.8,1.06170825094481,0.424683300377924
0.5,5.19988929852961,5.00559838396052,0.08,1,1.30777599277259,0.523110397109036
0.6,5.29956946915987,5.01358985335744,0.12,1.2,1.58880069223198,0.635520276892792
0.7,5.41870650546234,5.02795531823211,0.168,1.4,1.89043099928537,0.756172399714148
0.8,5.55673546789219,5.05136483617968,0.224,1.6,2.19765434306283,0.879061737225132
0.9,5.71273814405169,5.08690586924112,0.288,1.8,2.33894174987808,0.935576699951232
1,5.88532463940871,5.13803219925202,0.36,2,2.57269228476677,1.02907691390671
1.1,6.07250400414429,5.20848704590704,0.44,2.2,2.49479089669591,0.997916358678362
1.2,6.27154937005269,5.30219372822155,0.528,2.4,2.66927349408946,1.06401246656078
1.3,6.47886530867098,5.42310734033705,0.62366760114317,2.6,3.00325276561509,1.19040821839211
1.4,6.6899182240862,5.57495155950503,0.726724573345295,2.8,3.28701361188775,0.386456264024856
1.5,6.89917753553581,5.76099064295697,0.759644349988633,3,2.98564393481058,0.790764486733676
1.6,7.11670182948013,5.96758972704019,0.839101027073992,2.98564393481058,3.25865320121467,0.330383854596625
1.7,7.31618224588333,6.18973441080804,0.869371463684677,3.18564393481058,3.46729094729826,0.0245662399305236
1.8,7.52175402425954,6.43309323380239,0.871628536841366,3.38564393481058,3.753576311979,-1.00409873940983
1.9,7.73964761990271,6.69222298800072,0.781061021371259,3.58564393481058,3.81709333555487,-0.250051774071821
2,7.99428819926812,6.94466426753496,0.757572032544663,3.78564393481058,3.86939217768434,0.764120901571137
2.1,8.2693177112903,7.20479840125933,0.832330276828547,3.86939217768434,4.15990666707104,0.158283130801022
2.2,8.52978752694387,7.49094073189331,0.84705319148019,4.06939217768434,4.36425847919507,-0.654552730568258
2.3,8.79926029905786,7.7958734327425,0.786020331617415,4.26939217768434,4.65693297284232,-0.693845633000089
2.4,9.10096402930904,8.09795281770818,0.722409815096646,4.46939217768434,4.51980762948217,0.267833319199401
2.5,9.43626433460499,8.39346655621775,0.748894396740006,4.51980762948217,4.907965278945,0.633491704663557
2.6,9.76731404826971,8.70118834153325,0.807233453298439,4.71980762948217,4.99994313739522,-0.298625398861277
2.7,10.093688541035,9.04213633033118,0.779044043995739,4.91980762948217,5,0.962632940031057
2.8,10.4437749267188,9.38780176636724,0.873763421650852,5,4.9997616890012,-0.197815899217459
2.9,10.7647476744768,9.77117690275027,0.853980888850076,4.9997616890012,5,-0.0527633373068937
3,11.0932255979849,10.1481098188452,0.848704806601059,5,4.99999804259741,-0.0270084689386012
3.1,11.4237034207174,10.5233223035548,0.846003958649869,4.99999804259741,4.96290484110777,0.418611604757095
3.2,11.755193298969,10.8976407039529,0.888177993240604,4.96290484110777,4.99991367678281,-0.654284631770747
3.3,12.0682666424075,11.2827242354718,0.823233824673141,4.99991367678281,5,-0.122052542718369
3.4,12.4081873970866,11.6493919982915,0.811028781120667,5,4.99984744822901,0.634728654515527
3.5,12.7525638647031,12.0118900652546,0.874503583210914,4.99984744822901,4.99993737300429,0.996196749954701
