Time,X,Y,Theta,Velocity,Control_V,Control_Omega
0,5,5,0,0,0.285381273113993,-0.114152509245597
0.1,5,5,0,0.2,0.483522650162773,0.193409060065109
0.2,5.02,5,0.008,0.4,0.712175711657391,0.284870284662956
0.3,5.05999872000683,5.00031999658668,0.024,0.6,1.0024207458986,0.400968298359441
0.4,5.11998144083625,5.00175985835066,0.048,0.8,1.08091791665278,0.432367166661112
0.5,5.19988929852961,5.00559838396052,0.08,1,1.33989883858549,0.535959535434196
0.6,5.29956946915987,5.01358985335744,0.12,1.2,1.55244919204826,0.620979676819304
0.7,5.41870650546234,5.02795531823211,0.168,1.4,1.64105011771709,0.656420047086836
0.8,5.55673546789219,5.05136483617968,0.224,1.6,1.77076646617963,0.708306586471853
0.9,5.71273814405169,5.08690586924112,0.288,1.77076646617963,1.96833590474885,0.787334361899538
1,5.88252168765928,5.13720186408675,0.358830658647185,1.96833590474885,2.51523383776645,1.00608755571424
1.1,6.06681857524505,5.20632580758996,0.437563626910362,2.16833590474885,2.6059868871775,1.03991446336097
1.2,6.2632235628971,5.29820554846697,0.524090688111942,2.36833590474885,2.49674304366621,0.998697217466485
1.3,6.46826919320147,5.41672322255109,0.618824124301896,2.49674304366621,2.68227115546154,1.06195818091675
1.4,6.67164417394239,5.56155372855582,0.717674559145874,2.68227115546154,2.67925529543198,1.06039708271923
1.5,6.87370959925357,5.73794916332674,0.8238336292861,2.67925529543198,2.73758862111862,0.406809490843195
1.6,7.05574175642017,5.93454108365481,0.863647737007232,2.73758862111862,2.7423286346773,0.505892993654211
1.7,7.23359432685371,6.14265734389164,0.914149594640877,2.7423286346773,2.39342354712125,0.461079642365631
1.8,7.40100371478538,6.35986176428417,0.966979019990471,2.5423286346773,2.03973229887661,0.226743921539776
1.9,7.54535431549187,6.56913969657201,0.995240452374862,2.3423286346773,2.21376719308006,-0.88241803770715
2,7.67284754232335,6.76563527270641,0.901874128944914,2.21376719308006,2.20430281282258,-0.50483673613514
2.1,7.81013228297058,6.93930320825296,0.851173698957869,2.20430281282258,2.10946837003082,0.496531059321333
2.2,7.95541808294118,7.10507879521641,0.903059037760071,2.10946837003082,2.29386927834787,-0.23638126585857
2.3,8.08603865044258,7.27071947677507,0.88132114675193,2.29386927834787,2.42617835018366,-0.271593372809519
2.4,8.23195909115193,7.44770983709074,0.855642915221941,2.42617835018366,2.85077962522209,0.22586847421764
2.5,8.39105167237958,7.63088452002297,0.874865628801324,2.62617835018366,3.15400542627676,0.294366169056194
2.6,8.55941596328907,7.83243251137063,0.899375988034106,2.82617835018366,3.1839184552371,-0.502866026740292
2.7,8.73523213764882,8.05370499837245,0.854739509499971,3.02617835018366,3.4841724849651,-0.239472614367796
2.8,8.93387503775126,8.28199987853864,0.833940113253405,3.22617835018366,3.66304270256968,0.323662742182131
2.9,9.15066228469252,8.52092571857183,0.862446298312524,3.42617835018366,3.5630158565666,-0.181722572558946
3,9.37356314700781,8.78112215677146,0.844971945996812,3.5630158565666,3.7929775634277,0.201622631339171
3.1,9.61005913179899,9.04761881551055,0.863911805790102,3.7630158565666,4.01478572217626,0.152938755434648
3.2,9.85445495156835,9.33375438940338,0.878246592292037,3.9630158565666,4.50791291686144,-0.353957048676275
3.3,10.107494141576,9.63875621745402,0.847129367484947,4.1630158565666,4.86171455608378,0.650520087188268
3.4,10.3831428552286,9.95072544170849,0.902832461665806,4.3630158565666,4.99997489944482,0.480508769514661
3.5,10.653383142123,10.2932590327412,0.944762019769079,4.5630158565666,4.99990380597558,-1.00338174429312
3.6,10.9207465515121,10.6630264520639,0.85319132187031,4.7630158565666,4.99997669200725,-0.342373319519415
3.7,11.2339540015773,11.0218638716883,0.820576578838745,4.9630158565666,4.876661203396,0.881370719658236
3.8,11.5723321897625,11.3849278683691,0.910274359240861,4.876661203396,4.88993173857127,0.0598140851026559
3.9,11.8715295548166,11.7700241961519,0.91623953511307,4.88993173857127,4.96311114667257,-0.125790089116421
4,12.1692323633658,12.1579512019929,0.903845999465969,4.96311114667257,4.99985592956661,-0.264021386040324
4.1,12.4762467975598,12.547908712164,0.877637894623031,4.99985592956661,4.99999999999866,0.131259531060733
4.2,12.7957225576177,12.9325134857949,0.890763469516758,4.99999999999866,4.99685170733769,0.513228480188259
4.3,13.1101318439186,13.3212895147467,0.942118653765518,4.99685170733769,4.99991266979041,0.477978279940599
4.4,13.4039845837627,13.7254378008217,0.989887219777125,4.99991266979041,4.99996510362471,0.541126939103997
4.5,13.6783718633633,14.1434125462893,1.04399934621636,4.99996510362471,4.99999999999995,-1.1727892374115
4.6,13.9297536913437,14.5756204672439,0.926721240997075,4.99999999999995,4.99995815503487,-1.57079632663363
4.7,14.2299832327155,14.975448208262,0.769640293724361,4.99995815503487,4.99997817101027,-0.0390533528875822
4.8,14.5890607412606,15.3233837746792,0.765734974069491,4.99997817101027,4.99388741469941,-0.879430403154565
4.9,14.9494957506201,15.6699157661804,0.677684674702454,4.99388741469941,4.9381646754113,0.755857522149589
5,15.3385328108644,15.9830280158025,0.754123344031648,4.9381646754113,4.86007287884359,1.13204149878971
5.1,15.6984618198651,16.3211194414473,0.869146461581135,4.86007287884359,4.77378449339244,0.929916577158051
5.2,16.0121691704829,16.6923212491545,0.963818986964056,4.77378449339244,4.68490927094366,-0.15372946701734
5.3,16.2844597893454,17.0844283809094,0.948154407281021,4.68490927094366,4.57067718129801,-0.0967651060164262
5.4,16.5576758890687,17.4650025676611,0.938236057673328,4.57067718129801,4.43581335192596,-0.0449691518057987
5.5,16.8278996226516,17.8336352205351,0.93360242095974,4.43581335192596,4.28459876074033,-0.242090638043868
5.6,17.0918049388093,18.1901718736788,0.908538956570703,4.28459876074033,4.11539833892439,0.288836838697309
5.7,17.3552643138774,18.5280579833283,0.938610163759412,4.11539833892439,3.94241807497199,0.213232431136293
5.8,17.5984472465658,18.8600626461409,0.960869000245427,3.94241807497199,3.76688320593718,-0.617382205667734
5.9,17.8242720652322,19.1832185745299,0.896253809549994,3.76688320593718,3.57325661729318,-0.30030771022931
6,18.0595290233978,19.4774094216112,0.864595739855208,3.57325661729318,3.37043667535158,-0.0159921490760431
6.1,18.2914147051492,19.7492745704055,0.862900290332936,3.37325661729318,3.1672596396831,0.547947182225027
6.2,18.5107562517584,20.0055515455559,0.921258829532225,3.17325661729318,2.97368525985533,0.368452904682539
6.3,18.7026805714603,20.2582581562706,0.960576898385337,2.97368525985533,2.78060356018617,-0.276697426436601
6.4,18.8730868024908,20.5019582930633,0.930985802760784,2.78060356018617,2.5852464743026,0.105036953903896
6.5,19.039100917528,20.7250207847503,0.942283221822348,2.5852464743026,2.39336382130414,-0.134581413939775
6.6,19.1910985851324,20.9341420471121,0.927746103696075,2.39336382130414,2.20281017896536,-0.292170239226096
6.7,19.3346140691359,21.1256758813621,0.896001667116708,2.20281017896536,2.01312247078787,0.411724292164409
6.8,19.4722317698579,21.2976790653254,0.94105359390545,2.01312247078787,1.82787518404327,-0.453282690215559
6.9,19.5907919724405,21.4603754057498,0.891131499811824,1.82787518404327,1.64565720616428,0.383471912866466
7,19.7056798440978,21.6025445086887,0.933724744059815,1.64565720616428,1.46481428351504,-0.183878697866195
7.1,19.8035707777504,21.7348292073905,0.913066746140961,1.46481428351504,1.28877938689934,0.0327709706202888
7.2,19.8931180476339,21.8507520063056,0.916791463213348,1.28877938689934,1.11530565722266,-0.225746159727541
7.3,19.971523487099,21.953036463303,0.890705609936765,1.11530565722266,0.949804096392765,-0.35045497449253
7.4,20.0416609957509,22.0397532262179,0.849553501082129,0.949804096392765,0.796109055249602,-0.31840637558499
7.5,20.1043783198403,22.1110821507458,0.811565780950824,0.796109055249602,0.654190345950967,-0.0558495439768945
7.6,20.159179562452,22.1688291860525,0.804769238023102,0.654190345950967,0.518826831248188,-0.123721942584859
7.7,20.2045331109289,22.215974766205,0.789169100261029,0.518826831248188,0.392666379294186,0.103758494602545
7.8,20.2410811046384,22.2527994449413,0.802878624123623,0.392666379294186,0.25559100785888,0.0258640703816451
7.9,20.2683572359512,22.2810462414834,0.806852140623929,0.25559100785888,0.140297927140818,0.00705350042025915
8,20.2860383820599,22.2995028041446,0.808137128448117,0.140297927140818,0.0328031018655343,0.000407768244951131
8.1,20.2957308151085,22.3096463649197,0.808194337487637,0.0328031018655343,0,-0
8.2,20.2979968702016,22.3120181636538,0.808194337487637,0,0,0
8.3,20.2979968702016,22.3120181636538,0.808194337487637,0,0,0
8.4,20.2979968702016,22.3120181636538,0.808194337487637,0,0,0
8.5,20.2979968702016,22.3120181636538,0.808194337487637,0,0,0
8.6,20.2979968702016,22.3120181636538,0.808194337487637,0,0,0
8.7,20.2979968702016,22.3120181636538,0.808194337487637,0,0,0
8.8,20.2979968702016,22.3120181636538,0.808194337487637,0,0,0
8.9,20.2979968702016,22.3120181636538,0.808194337487637,0,0,0
9,20.2979968702016,22.3120181636538,0.808194337487637,0,0,0
9.1,20.2979968702016,22.3120181636538,0.808194337487637,0,0,0
